ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
FJI2016,Fiji,FJI,East Asia & Pacific,Upper middle income,2016,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2017,Fiji,FJI,East Asia & Pacific,Upper middle income,2017,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2018,Fiji,FJI,East Asia & Pacific,Upper middle income,2018,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2019,Fiji,FJI,East Asia & Pacific,Upper middle income,2019,74.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FJI2020,Fiji,FJI,East Asia & Pacific,Upper middle income,2020,79.4,75,false,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
FSM1971,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1971,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1972,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1972,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1973,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1973,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1974,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1974,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1975,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1975,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1976,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1976,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1977,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1977,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1978,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1978,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1979,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1979,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1980,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1980,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1981,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1981,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1982,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1982,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1983,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1983,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1984,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1984,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1985,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1985,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1986,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1986,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1987,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1987,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1988,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1988,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1989,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1989,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1990,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1990,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1991,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1991,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1992,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1992,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1993,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1993,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1994,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1994,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1995,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1995,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1996,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1996,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1997,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1997,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1998,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1998,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM1999,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1999,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2000,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2000,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2001,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2001,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2002,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2002,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2003,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2003,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2004,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2004,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2005,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2005,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2006,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2006,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2007,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2007,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2008,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2008,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2009,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2009,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2010,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2010,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2011,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2011,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2012,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2012,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
FSM2013,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2013,61.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,0,false,false,false,false,false,75,true,true,true,false,60,false,true,true,true,false,75,true,true,true,false
